Client_ID,Type_Client,Name,Surname,Date_Birth,Gender,Address,City,Province,Country,Phone,Email,Registration_Date,Customer_Segment,Customer_Lifetime_Value,Status
454,Individual,Rocío,Cortina Salcedo,1993-09-25,Mujer,"Via de Fidela Carreño 6, Melilla",Melilla,Melilla,España,+34 849 06 71 73,rocio.cortina@gmail.com,2021-01-13,Plata,17639.24,Activo
455,Individual,Hugo,Santamaría Roselló,1976-11-26,Mujer,"Alameda de Ligia Arjona 78, Segovia",Segovia,Segovia,España,+34944 96 91 70,hugo.santamaria@hotmail.com,2023-01-01,Oro,12772.46,Activo
456,Empresa,Hnos Egea S.Com.,,1986-01-04,,"Glorieta de Bartolomé Blanca 18, Huelva",Huelva,Huelva,España,+34 845307501,hnosegeasc.empresa@gmail.com,2025-01-24,Oro,18616.61,Activo
457,Individual,Iris,Cano Bernat,1986-01-11,Hombre,"Paseo Rosalva Murcia 299, Guardo",Guardo,Palencia,España,+34 807 201 446,iris.cano@hotmail.com,2024-09-23,Plata,26380.86,Activo
458,Empresa,Servicios Escudero S.Coop.,,2003-08-20,,"Urbanización Conrado Pi 22, Verín",Verín,Ourense,España,+34974 752 319,serviciose.empresa@hotmail.com,2024-03-01,Plata,17191.5,Activo
459,Empresa,Rovira y asociados S.A.D,,1983-03-15,,"Rambla de Porfirio Hurtado 279, Melilla",Melilla,Melilla,España,+34 944354244,rovirayaso.empresa@gmail.com,2020-10-14,Bronce,22744.73,Activo
460,Individual,Lalo,Abad Mate,1936-09-25,Hombre,"Camino de Eulalia Amo 56, Barcelona",Barcelona,Barcelona,España,+34807 70 51 72,lalo.abad@gmail.com,2021-06-14,Bronce,13311.06,Activo
461,Individual,Seve,Viñas Miguel,1944-07-14,Hombre,"Vial de Juan Pablo Arribas 50, Gandía",Gandía,Valencia,España,+34803 874 342,seve.vinas@gmail.com,2024-05-16,Plata,25723.52,Activo
462,Individual,Leonel,Amador Torres,2005-07-28,Mujer,"Avenida Reina Ayuso 115, Dos Hermanas",Dos Hermanas,Sevilla,España,+34807 07 74 44,leonel.amador@hotmail.com,2020-07-16,Bronce,8177.5,Activo
463,Individual,Juan Pablo,Pastor Ramis,1988-02-25,Mujer,"Pasaje Emilia Salas 217, Lleida",Lleida,Lleida,España,+34 826 43 55 35,juanpablo.pastor@hotmail.com,2020-10-15,Bronce,34509.46,Activo
464,Individual,Onofre,Sabater Soto,1949-02-16,Hombre,"Callejón Tadeo Pla 292, Ciudad Real",Ciudad Real,Ciudad Real,España,+34878 19 66 14,onofre.sabater@hotmail.com,2022-03-19,Plata,25577.25,Activo
465,Individual,Reyna,Barrena Barrios,1995-10-01,Hombre,"C. Pilar Hidalgo 106, Toro",Toro,Zamora,España,+34975 737 143,reyna.barrena@gmail.com,2021-11-28,Plata,16991.84,Inactivo
466,Individual,Gabriela,Gimenez Cobo,1996-02-25,Mujer,"Urbanización Wálter Vilalta 236, Ceuta",Ceuta,Ceuta,España,+34857 61 54 74,gabriela.gimenez@welfordbank.es,2024-09-05,Bronce,14265.54,Activo
467,Empresa,Noa Infante Navarrete S.L.N.E,,1998-04-24,,"Paseo Asdrubal Valentín 70, Santa Cruz de Tenerife",Santa Cruz de Tenerife,Santa Cruz de Tenerife,España,+34 886 25 59 26,noainfante.empresa@welfordbank.es,2020-08-08,Bronce,37663.51,Activo
468,Individual,Macario,Soto Hervia,1995-11-08,Mujer,"Pasadizo Fidela Recio 144, Villarreal",Villarreal,Castellón,España,+34806 992 997,macario.soto@hotmail.com,2024-08-14,Bronce,6068.39,Activo
469,Individual,Miguel Ángel,Ibañez Santana,1955-12-17,Hombre,"Cañada Francisco Jose Luna 261, Puertollano",Puertollano,Ciudad Real,España,+34971066727,miguelangel.ibanez@hotmail.com,2021-10-23,Oro,28783.2,Activo
470,Individual,Purificación,Ariño Nogueira,1982-09-17,Hombre,"Alameda de María Del Carmen Arévalo 200, Ejea de los Caballeros",Ejea de los Caballeros,Zaragoza,España,+34 977414505,purificacion.arino@welfordbank.es,2021-01-08,Plata,22913.89,Activo
471,Individual,Fortunata,Rocamora Alcántara,1965-08-23,Hombre,"Pasaje Santiago Sánchez 107, Benidorm",Benidorm,Alicante,España,+34 842534821,fortunata.rocamora@hotmail.com,2020-04-18,Oro,4842.89,Inactivo
472,Empresa,Compañía Mosquera & Asociados S.A.,,2002-08-16,,"Callejón Mirta Rodrigo 239, Santander",Santander,Cantabria,España,+34 843 83 44 72,companiamo.empresa@hotmail.com,2021-02-15,Bronce,13254.04,Inactivo
473,Empresa,Amor Nicolau Miralles S.Com.,,2010-04-10,,"Callejón de Bárbara Almansa 32, Fuengirola",Fuengirola,Málaga,España,+34726 767 889,amornicola.empresa@gmail.com,2020-08-22,Platino,27077.98,Activo
474,Individual,Jesús,Rico Ayllón,1935-02-17,Mujer,"Camino de María José Torrecilla 37, Roquetas de Mar",Roquetas de Mar,Almería,España,+34974 98 48 21,jesus.rico@welfordbank.es,2021-09-23,Bronce,31750.08,Inactivo
475,Individual,Purificación,Mariño Ojeda,1976-06-03,Mujer,"Pasadizo de Dan Castilla 257, Hospitalet de Llobregat",Hospitalet de Llobregat,Barcelona,España,+34 882 049 864,purificacion.marino@hotmail.com,2020-02-21,Bronce,33279.12,Activo
476,Individual,Angelina,Orozco Alvarez,1994-04-15,Hombre,"Rambla Calisto Roda 26, Arona",Arona,Santa Cruz de Tenerife,España,+34826 241 772,angelina.orozco@hotmail.com,2020-11-25,Bronce,21744.1,Activo
477,Individual,Manu,Torralba Llanos,1978-10-07,Hombre,"Cañada de Estela Batlle 205, Illescas",Illescas,Toledo,España,+34806 61 13 48,manu.torralba@hotmail.com,2022-07-14,Plata,22909.38,Activo
478,Individual,Jimena,Solano Moya,1952-01-29,Mujer,"Cuesta Cipriano Fuster 288, Almazán",Almazán,Soria,España,+34 886 438 728,jimena.solano@hotmail.com,2023-10-11,Plata,21066.53,Activo
479,Individual,Fabiana,Carranza Zapata,1956-08-23,Hombre,"Cuesta de Fabiola Madrid 132, Figueres",Figueres,Girona,España,+34 828 85 11 12,fabiana.carranza@outlook.com,2021-09-29,Bronce,22088.1,Activo
480,Individual,Alondra,Varela Lopez,1954-01-29,Hombre,"Acceso de Jovita Gallo 2, Teruel",Teruel,Teruel,España,+34 972 83 16 00,alondra.varela@gmail.com,2020-02-13,Plata,23399.89,Activo
481,Individual,Anita,Jover Solsona,1987-05-09,Mujer,"Rambla Nereida Tamayo 107, Segovia",Segovia,Segovia,España,+34922 52 47 14,anita.jover@hotmail.com,2021-08-19,Oro,22150.12,Activo
482,Empresa,Solsona y asociados S.A.,,2021-01-20,,"Callejón de Lope Peláez 290, Fuengirola",Fuengirola,Málaga,España,+34 961435443,solsonayas.empresa@welfordbank.es,2025-02-08,Oro,11210.26,Activo
483,Individual,Celestino,Piña Cabrero,1957-10-23,Mujer,"Plaza Onofre Cabrera 106, Salamanca",Salamanca,Salamanca,España,+34984 694 834,celestino.pina@hotmail.com,2021-09-21,Bronce,23865.12,Activo
484,Individual,Aránzazu,Mariscal Muñoz,1957-10-12,Hombre,"Callejón de Manuela Español 206, Benavente",Benavente,Zamora,España,+34949 918 257,aranzazu.mariscal@gmail.com,2021-09-23,Plata,15546.64,Activo
485,Individual,Virgilio,Mena Valderrama,1972-06-10,Mujer,"Rambla Lidia Rosselló 267, A Coruña",A Coruña,La Coruña,España,+34 922 53 43 82,virgilio.mena@welfordbank.es,2022-11-17,Bronce,11298.74,Inactivo
486,Individual,Quirino,Tena Giménez,1940-10-16,Mujer,"Calle de Candelas Guardia 137, Ciudad Rodrigo",Ciudad Rodrigo,Salamanca,España,+34 980 34 38 94,quirino.tena@gmail.com,2024-05-02,Bronce,32739.99,Activo
487,Empresa,Promociones Estevez S.A.,,2003-08-22,,"Calle de Augusto Villalonga 300, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34987 96 99 83,promocione.empresa1@hotmail.com,2024-08-18,Oro,27069.93,Activo
488,Individual,Encarnacion,Valderrama González,1944-04-07,Mujer,"Callejón de Dani Camino 150, Illescas",Illescas,Toledo,España,+34 828508963,encarnacion.valderrama@outlook.com,2022-03-04,Plata,17304.09,Activo
489,Individual,Ulises,Moya Hoz,1939-12-08,Hombre,"C. Alfonso Luís 273, Vigo",Vigo,Pontevedra,España,+34807 121 825,ulises.moya@hotmail.com,2023-10-16,Plata,12817.65,Activo
490,Individual,Rubén,Quevedo Martín,1956-01-31,Mujer,"Calle Ciríaco Elorza 239, Las Palmas de Gran Canaria",Las Palmas de Gran Canaria,Las Palmas,España,+34 987 920 273,ruben.quevedo@outlook.com,2024-07-26,Plata,31391.96,Activo
491,Individual,Delia,Granados Díez,1947-09-08,Hombre,"Acceso Yago Sanjuan 55, Balaguer",Balaguer,Lleida,España,+34 846 375 719,delia.granados@gmail.com,2024-05-17,Bronce,20401.78,Activo
492,Individual,Noé,Ordóñez Cerro,1972-05-01,Mujer,"Acceso Emma Salmerón 215, Toro",Toro,Zamora,España,+34842 266 211,noe.ordonez@welfordbank.es,2022-06-13,Oro,14842.3,Inactivo
493,Individual,Paola,Mariscal Ibañez,1990-03-15,Mujer,"Urbanización Edgardo Sarmiento 59, Sabadell",Sabadell,Barcelona,España,+34876 82 08 20,paola.mariscal@welfordbank.es,2023-03-21,Bronce,16830.68,Activo
494,Individual,Ángel,Aliaga Calzada,1990-10-21,Mujer,"Paseo de Juliana Millán 24, Villarreal",Villarreal,Castellón,España,+34841346516,angel.aliaga@gmail.com,2021-10-21,Oro,12275.37,Activo
495,Empresa,Restauración Seco S.Com.,,1986-01-16,,"Glorieta Loida Zamora 276, Gijón",Gijón,Asturias,España,+34849 916 002,restauraci.empresa@gmail.com,2022-03-17,Plata,13868.68,Activo
496,Individual,Vasco,Aguirre Plana,1948-01-06,Hombre,"Alameda Melisa Carnero 272, Huelva",Huelva,Huelva,España,+34 624 869 410,vasco.aguirre@outlook.com,2022-02-05,Bronce,28665.72,Activo
497,Individual,Casemiro,Nebot Sotelo,1957-06-07,Mujer,"Pasadizo de Beatriz Busquets 200, Huelva",Huelva,Huelva,España,+34 719 714 466,casemiro.nebot@outlook.com,2022-02-09,Plata,14977.07,Activo
498,Empresa,Banco FQN S.L.,,2015-05-22,,"C. Marcela Criado 203, Palma",Palma,Illes Balears,España,+34987 01 55 86,bancofqnsl.empresa@hotmail.com,2023-11-29,Plata,18088.94,Activo
499,Individual,Noa,Morillo Bas,1993-03-23,Hombre,"Callejón Albano Bonilla 43, Arona",Arona,Santa Cruz de Tenerife,España,+34 945 31 69 51,noa.morillo@gmail.com,2025-02-08,Plata,6437.24,Activo
500,Individual,Fabiola,Muñoz Andres,1947-09-20,Mujer,"Paseo Adelia Hierro 40, Ceuta",Ceuta,Ceuta,España,+34 825413498,fabiola.munoz@outlook.com,2021-01-26,Bronce,30338.59,Activo
501,Individual,Donato,Carrera Ledesma,1968-12-29,Mujer,"Ronda de Bartolomé Gallardo 119, Don Benito",Don Benito,Badajoz,España,+34851 610 082,donato.carrera@gmail.com,2023-08-26,Plata,12216.41,Activo
502,Individual,Natalia,Asenjo Céspedes,1946-10-14,Hombre,"Paseo de Jennifer Alcaraz 115, Lugo",Lugo,Lugo,España,+34 921 830 169,natalia.asenjo@gmail.com,2022-01-08,Bronce,10090.0,Inactivo
503,Individual,Encarna,Puerta Casanova,1999-06-23,Mujer,"Via Zacarías Román 165, Arévalo",Arévalo,Ávila,España,+34826 92 80 00,encarna.puerta@outlook.com,2021-03-04,Plata,29620.88,Activo
504,Individual,Luna,Murillo Anglada,1986-03-27,Mujer,"Acceso de Edelmira Godoy 282, Huelva",Huelva,Huelva,España,+34682557713,luna.murillo@outlook.com,2021-12-06,Bronce,29119.26,Activo
505,Individual,Olimpia,Donaire Tello,1979-02-25,Mujer,"Callejón de Germán Olivera 300, Segovia",Segovia,Segovia,España,+34927 70 99 71,olimpia.donaire@gmail.com,2020-04-09,Plata,19113.25,Inactivo
506,Individual,Yaiza,Ortiz Raya,1972-04-16,Hombre,"Pasaje Hugo Juliá 160, Pamplona",Pamplona,Navarra,España,+34925541412,yaiza.ortiz@hotmail.com,2025-04-03,Plata,21007.78,Inactivo
507,Individual,Héctor,Bello Martí,1940-06-26,Hombre,"Avenida María Fernanda Reig 76, Telde",Telde,Las Palmas,España,+34 825 837 858,hector.bello@gmail.com,2021-07-30,Platino,25366.05,Inactivo
508,Individual,Julia,García Elorza,1989-10-04,Hombre,"Plaza Urbano Palmer 253, Haro",Haro,La Rioja,España,+34 725 10 97 83,julia.garcia@welfordbank.es,2020-08-15,Plata,24765.63,Activo
509,Individual,Carmelo,Catalán Gelabert,1939-01-14,Mujer,"Cañada de Adelina Montaña 41, Lorca",Lorca,Murcia,España,+34 822231083,carmelo.catalan@welfordbank.es,2024-07-29,Bronce,11722.27,Activo
510,Individual,Nando,Parra Fernández,1963-09-06,Mujer,"Glorieta de Toni Rojas 266, Ferrol",Ferrol,La Coruña,España,+34 922216835,nando.parra@welfordbank.es,2021-10-27,Bronce,26988.24,Activo
511,Individual,Celia,Antón Zaragoza,1939-04-24,Hombre,"Alameda Consuelo Jerez 153, Villarreal",Villarreal,Castellón,España,+34 821 044 903,celia.anton@outlook.com,2025-01-24,Bronce,15311.12,Activo
512,Individual,Julio César,Mayo Bellido,1935-04-15,Mujer,"Cañada Haroldo Vélez 45, Vitoria-Gasteiz",Vitoria-Gasteiz,Álava,España,+34886 16 14 85,juliocesar.mayo@welfordbank.es,2022-01-05,Oro,39289.28,Activo
513,Individual,Nereida,Bueno Pou,1953-10-24,Mujer,"Calle Florina Parra 178, Miranda de Ebro",Miranda de Ebro,Burgos,España,+34857435478,nereida.bueno@outlook.com,2021-08-18,Bronce,19858.28,Activo
514,Individual,Sigfrido,Morillo Sanz,2004-09-19,Mujer,"Via Ruy Roldan 275, Palma",Palma,Illes Balears,España,+34883871700,sigfrido.morillo@outlook.com,2020-04-01,Bronce,19402.27,Activo
515,Individual,Rufina,Bayona Arco,1955-11-27,Mujer,"Camino Armando Benitez 116, Medina del Campo",Medina del Campo,Valladolid,España,+34 920 731 135,rufina.bayona@welfordbank.es,2022-11-30,Plata,17993.52,Activo
516,Individual,Socorro,Olivares Tello,1958-09-28,Hombre,"Urbanización Jose Antonio Estevez 54, Ciudad Real",Ciudad Real,Ciudad Real,España,+34980150897,socorro.olivares@hotmail.com,2023-12-02,Bronce,9958.59,Activo
517,Individual,Jacinto,Lara Lastra,1936-11-02,Hombre,"Pasadizo Heliodoro Sánchez 244, Pontevedra",Pontevedra,Pontevedra,España,+34924 482 934,jacinto.lara@outlook.com,2020-02-22,Plata,26746.4,Inactivo
518,Individual,Calixto,Reina Contreras,1955-03-06,Mujer,"Cuesta de Flora Armas 173, Torrent",Torrent,Valencia,España,+34 966 395 131,calixto.reina@outlook.com,2020-07-21,Plata,16866.47,Inactivo
519,Individual,Azeneth,Sola Crespi,1940-05-29,Mujer,"Cañada de Agustín Torres 173, Murcia",Murcia,Murcia,España,+34 827269287,azeneth.sola@gmail.com,2022-05-17,Bronce,14122.1,Activo
520,Empresa,Elodia Bayo Zamorano S.L.,,2019-12-12,,"Via Melisa Abascal 166, Reus",Reus,Tarragona,España,+34888 100 219,elodiabayo.empresa@outlook.com,2022-03-26,Plata,9930.43,Activo
521,Individual,Luciano,Calderón Cifuentes,1949-08-31,Mujer,"Acceso Rafaela Suárez 174, Madrid",Madrid,Madrid,España,+34 975 620 197,luciano.calderon@welfordbank.es,2020-06-20,Oro,15402.13,Activo
522,Individual,Ani,Elorza Goicoechea,1973-12-07,Mujer,"Acceso de Eusebio Gimeno 63, Torrent",Torrent,Valencia,España,+34824 36 08 75,ani.elorza@welfordbank.es,2020-02-16,Bronce,19657.87,Activo
523,Individual,Ainoa,Simó Álamo,2002-01-07,Mujer,"Pasadizo Emigdio López 201, Béjar",Béjar,Salamanca,España,+34900602556,ainoa.simo@outlook.com,2021-03-07,Oro,22497.81,Activo
524,Empresa,Ruiz y Armas S.Com.,,2020-12-17,,"Urbanización Eva María Alvarado 230, Cuéllar",Cuéllar,Segovia,España,+34978 394 129,ruizyarmas.empresa@welfordbank.es,2024-01-30,Plata,37025.45,Activo
525,Individual,Concha,Tejedor Díaz,1969-06-29,Mujer,"Via María Duran 190, Burgos",Burgos,Burgos,España,+34 604522532,concha.tejedor@hotmail.com,2021-11-18,Plata,12916.58,Inactivo
526,Individual,César,Verdú Español,1973-08-28,Mujer,"Vial Sosimo Almagro 154, Puertollano",Puertollano,Ciudad Real,España,+34944998022,cesar.verdu@gmail.com,2022-04-22,Bronce,15856.65,Activo
527,Individual,Cornelio,Riquelme Pareja,1984-04-21,Hombre,"Cañada de Marcelino Escalona 238, Pamplona",Pamplona,Navarra,España,+34883 49 42 99,cornelio.riquelme@hotmail.com,2020-05-02,Plata,32375.19,Activo
528,Individual,Nilo,Gras Antón,1943-11-10,Mujer,"Plaza Lorenzo Carnero 141, Manacor",Manacor,Illes Balears,España,+34 921197707,nilo.gras@gmail.com,2023-11-09,Plata,18541.39,Activo
529,Individual,Tamara,Coello Rodrigo,1953-05-12,Mujer,"Plaza Fanny Luján 49, Ávila",Ávila,Ávila,España,+34841 044 319,tamara.coello@outlook.com,2020-06-26,Bronce,30646.52,Inactivo
530,Individual,Amelia,Pozo Cifuentes,1987-05-30,Mujer,"Urbanización de Bienvenida Amaya 225, Salamanca",Salamanca,Salamanca,España,+34983 984 547,amelia.pozo@gmail.com,2023-08-31,Oro,26779.49,Activo
531,Individual,Juliana,Asenjo Llano,1972-04-22,Mujer,"Ronda de Sigfrido Amaya 35, Andújar",Andújar,Jaén,España,+34 949118632,juliana.asenjo@gmail.com,2022-05-31,Bronce,26835.36,Activo
532,Individual,Sandra,Miró Bilbao,2002-07-25,Hombre,"Cuesta Iker Casanovas 128, Pamplona",Pamplona,Navarra,España,+34925764978,sandra.miro@welfordbank.es,2024-11-30,Plata,23431.57,Inactivo
533,Individual,Ramona,Aznar Diego,1953-06-10,Hombre,"Avenida Montserrat Ferrández 257, Ávila",Ávila,Ávila,España,+34900 44 99 05,ramona.aznar@outlook.com,2022-07-07,Bronce,28206.64,Activo
534,Individual,Bernardino,Gabaldón Sáenz,1994-12-07,Mujer,"Rambla Celso Lago 102, Torrent",Torrent,Valencia,España,+34 972 970 134,bernardino.gabaldon@hotmail.com,2024-09-11,Plata,16811.36,Activo
535,Individual,Maite,Sanz Hervia,1984-01-01,Mujer,"Acceso Saturnina Diez 43, Linares",Linares,Jaén,España,+34876491115,maite.sanz@gmail.com,2023-07-25,Bronce,38277.1,Inactivo
536,Individual,Inés,Amo Casals,1971-09-02,Mujer,"Cañada Dominga Cabezas 296, Monforte de Lemos",Monforte de Lemos,Lugo,España,+34 844 899 272,ines.amo@gmail.com,2024-01-26,Platino,15622.83,Activo
537,Individual,Omar,Cifuentes Hurtado,1983-05-11,Hombre,"Camino Cristóbal Barrio 269, Algeciras",Algeciras,Cádiz,España,+34 977052936,omar.cifuentes@gmail.com,2022-09-17,Bronce,24499.41,Activo
538,Individual,Nazaret,Llamas Salom,1991-06-05,Hombre,"Glorieta Rosalinda Contreras 240, Roquetas de Mar",Roquetas de Mar,Almería,España,+34843 65 90 66,nazaret.llamas@hotmail.com,2022-10-19,Bronce,13290.32,Activo
539,Individual,Rosaura,Bastida Gabaldón,1987-12-22,Mujer,"Callejón de Eugenio Nicolás 158, Roquetas de Mar",Roquetas de Mar,Almería,España,+34 834 114 965,rosaura.bastida@outlook.com,2021-07-05,Bronce,6265.41,Activo
540,Individual,Berto,Armas Rivas,1940-10-30,Hombre,"C. de Teófila Piquer 233, Sevilla",Sevilla,Sevilla,España,+34927 787 049,berto.armas@welfordbank.es,2020-03-19,Plata,29976.03,Activo
541,Individual,Isaura,Benavente Roselló,1977-10-13,Hombre,"Via de Estefanía Piñeiro 175, Arona",Arona,Santa Cruz de Tenerife,España,+34874824898,isaura.benavente@welfordbank.es,2022-01-05,Bronce,25985.32,Activo
542,Empresa,Familia Calzada S.Com.,,1999-03-06,,"Cuesta Hilda Tomás 95, Balaguer",Balaguer,Lleida,España,+34 828889618,familiacal.empresa@welfordbank.es,2023-07-02,Bronce,19563.12,Inactivo
543,Individual,Azahara,Tolosa Arias,1973-10-14,Mujer,"Ronda Eladio Bayón 242, Alcañiz",Alcañiz,Teruel,España,+34 981 51 20 47,azahara.tolosa@outlook.com,2023-10-21,Oro,22438.7,Activo
544,Individual,Alfredo,Bonet Falcó,2003-08-10,Hombre,"Via Gloria Barragán 281, Toledo",Toledo,Toledo,España,+34 984 438 120,alfredo.bonet@hotmail.com,2024-11-26,Bronce,42333.72,Activo
545,Individual,Anacleto,Grau Manjón,1974-02-19,Mujer,"Via Casandra Andrés 232, Toledo",Toledo,Toledo,España,+34 886980403,anacleto.grau@hotmail.com,2021-08-27,Platino,8415.25,Activo
546,Individual,Salomón,Losa Briones,1956-11-11,Hombre,"Pasadizo Basilio Francisco 80, Santa Cruz de Tenerife",Santa Cruz de Tenerife,Santa Cruz de Tenerife,España,+34878 41 33 03,salomon.losa@welfordbank.es,2025-04-11,Oro,30097.38,Inactivo
547,Individual,Renata,Vazquez Herrero,1981-12-30,Hombre,"Callejón Pancho Crespi 94, Barbastro",Barbastro,Huesca,España,+34 824853422,renata.vazquez@hotmail.com,2021-09-25,Bronce,30878.02,Inactivo
548,Individual,Cebrián,Garrido Hervás,1979-11-04,Hombre,"Paseo Luisa Caballero 41, Alcalá de Henares",Alcalá de Henares,Madrid,España,+34977 12 25 37,cebrian.garrido@outlook.com,2022-01-24,Bronce,33876.38,Inactivo
549,Individual,Nicanor,Albero Moreno,1962-03-02,Mujer,"Pasadizo de Eusebia Castañeda 6, Sabadell",Sabadell,Barcelona,España,+34800 92 35 85,nicanor.albero@outlook.com,2022-12-10,Oro,2769.15,Activo
550,Individual,Amelia,Hervás Poza,2002-11-19,Hombre,"Glorieta de Dorita Cánovas 133, Elche",Elche,Alicante,España,+34844 79 02 06,amelia.hervas@outlook.com,2021-11-13,Bronce,4122.38,Activo
551,Individual,Reinaldo,Fuente Camps,1990-10-30,Hombre,"Via Alma Álvaro 265, Ávila",Ávila,Ávila,España,+34 900238364,reinaldo.fuente@gmail.com,2023-05-15,Bronce,24923.45,Activo
552,Empresa,Soluciones Mulet S.Coop.,,2016-09-16,,"Pasadizo Gaspar Redondo 95, Villarreal",Villarreal,Castellón,España,+34 825 926 904,soluciones.empresa@welfordbank.es,2021-09-07,Plata,26039.12,Activo
553,Empresa,Soledad Carrión Andreu S.A.,,1956-11-10,,"Glorieta Olivia Anguita 76, Puente Genil",Puente Genil,Córdoba,España,+34924678484,soledadcar.empresa@welfordbank.es,2023-01-12,Plata,28556.35,Activo
554,Individual,Ismael,Pablo Zaragoza,1987-05-09,Hombre,"Cuesta de Camilo Luz 85, Llodio",Llodio,Álava,España,+34852766339,ismael.pablo@hotmail.com,2022-04-23,Bronce,30894.64,Activo
555,Individual,Inocencio,Barceló Terrón,2001-02-10,Hombre,"Callejón Chus Estevez 223, Puente Genil",Puente Genil,Córdoba,España,+34 922 156 159,inocencio.barcelo@hotmail.com,2024-12-25,Plata,10354.17,Inactivo
556,Individual,Emiliano,Flor Chacón,1992-04-23,Mujer,"Ronda Ambrosio Jáuregui 227, Soria",Soria,Soria,España,+34 821770254,emiliano.flor@hotmail.com,2020-06-12,Bronce,18534.12,Activo
557,Individual,Anastasio,Montero Tello,1966-04-04,Mujer,"Urbanización de Paula Criado 95, Hellín",Hellín,Albacete,España,+34879 813 683,anastasio.montero@hotmail.com,2021-04-16,Oro,10196.81,Inactivo
558,Empresa,Inversiones Carvajal y asociados S.Coop.,,1977-10-30,,"Camino de María Dolores Barceló 170, San Sebastián",San Sebastián,Guipúzcoa,España,+34947840862,inversione.empresa1@outlook.com,2023-08-10,Plata,10288.52,Activo
